SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,InternetService_Fiber,InternetService_None,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AutoPay,NumServices,TenureBin,HighChargeFlag,Contract_x_Charge,Fiber_x_Charge,ChargesPerTenure,LogMonthlyCharges,LogTotalCharges,IsNewCustomer
0,0,0,3,1,0,0,0,0,0,0,0,1,0,19.6,61.35,0,1,0,1,0,0,1,0,1,0,0,19.6,0.0,15.3375,3.0252910757955354,4.132763672126045,1
0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.65,45.65,1,1,0,0,0,1,0,0,1,0,0,0.0,0.0,22.825,3.8426729272933526,3.8426729272933526,1
0,0,1,30,1,0,0,1,1,0,1,0,1,0,64.5,1929.95,0,1,0,0,1,0,0,1,4,3,0,64.5,0.0,62.25645161290323,4.182050142641207,7.565767388773753,0
0,1,1,15,1,0,0,1,1,1,0,1,0,1,69.5,1071.4,0,1,0,0,0,0,1,0,5,2,0,0.0,0.0,66.9625,4.255612709818223,6.977654406361804,0
0,1,1,8,1,0,0,0,0,1,1,1,0,1,68.55,564.35,0,0,0,0,0,1,0,0,4,1,0,0.0,0.0,62.705555555555556,4.242045918369452,6.337445008381255,0
0,0,0,7,1,1,0,0,0,0,1,1,0,0,95.0,655.5,1,1,1,0,0,0,1,0,4,1,1,0.0,95.0,81.9375,4.564348191467836,6.486922693742851,0
0,1,1,70,1,1,1,1,1,0,1,1,1,1,108.15,7930.55,0,0,1,0,1,0,0,1,7,4,1,108.15,108.15,111.69788732394366,4.692723082995953,8.97860375580645,0
0,1,1,62,1,0,1,1,1,1,1,1,2,0,86.1,5215.25,0,1,0,0,0,1,0,0,7,4,0,172.2,0.0,82.78174603174604,4.467056883858457,8.559534031905763,0
0,1,1,6,1,0,0,0,0,0,0,0,0,0,19.7,113.5,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,16.214285714285715,3.0301337002713233,4.740574822994295,1
0,1,1,14,1,0,0,0,0,0,0,1,0,1,80.9,1152.8,0,0,1,0,0,0,0,1,2,2,0,0.0,80.9,76.85333333333332,4.405498990859024,7.050816121822789,0
0,0,0,22,1,1,0,0,0,0,1,0,0,1,84.15,1821.95,0,0,1,0,0,0,0,1,3,2,0,0.0,84.15,79.21521739130435,4.444414407108697,7.508211346984919,0
0,1,1,22,1,0,0,0,0,0,0,0,1,0,20.15,419.9,0,1,0,1,0,0,1,0,1,2,0,20.15,0.0,18.256521739130434,3.0516399054922867,6.042395275776525,0
0,1,1,16,1,0,1,0,1,0,1,0,2,0,64.25,1024.0,0,1,0,0,0,0,1,0,4,2,0,128.5,0.0,60.23529411764706,4.178226046202803,6.932447891572509,0
0,0,0,10,1,1,0,0,0,0,0,0,2,0,25.7,251.6,0,1,0,1,0,0,0,1,2,1,0,51.4,0.0,22.87272727272727,3.2846635654062037,5.531807209916391,0
0,0,1,13,1,0,1,1,0,0,0,0,0,1,56.0,764.55,0,0,0,0,0,1,0,0,3,2,0,0.0,0.0,54.61071428571428,4.04305126783455,6.640594529751104,0
0,1,0,20,1,1,1,0,0,0,0,0,0,0,82.4,1592.35,1,0,1,0,0,1,0,0,3,2,0,0.0,82.4,75.82619047619048,4.423648309364701,7.37359399701373,0
0,0,0,2,1,0,0,0,0,0,0,0,0,1,69.7,135.2,0,0,1,0,0,1,0,0,1,0,0,0.0,69.7,45.06666666666666,4.258445572902527,4.9141243937154115,1
0,0,0,53,1,1,0,1,1,1,0,1,2,1,73.9,3958.25,0,1,0,0,0,0,0,1,6,4,0,147.8,0.0,73.30092592592592,4.316153890523174,8.283809892371835,0
0,1,1,11,1,0,0,0,0,0,0,0,1,0,20.6,233.9,0,0,0,1,0,0,1,0,1,1,0,20.6,0.0,19.491666666666667,3.0726933146901194,5.459159891664867,0
0,1,0,69,1,0,0,0,0,0,0,0,2,0,19.9,1363.45,0,1,0,1,0,0,1,0,1,4,0,39.8,0.0,19.477857142857143,3.039749158970765,7.2185066960178625,0
0,0,0,4,1,0,0,0,0,0,0,0,0,1,70.9,273.0,1,0,1,0,0,0,0,1,1,0,0,0.0,70.9,54.6,4.275276264727001,5.6131281063880705,1
0,1,0,72,1,1,1,1,1,1,1,1,2,1,89.05,6254.45,0,1,0,0,0,0,0,1,8,4,0,178.1,0.0,85.67739726027396,4.500365071621965,8.741208362759322,0
1,1,0,58,0,0,0,1,1,0,0,1,0,1,45.3,2651.2,1,1,0,0,0,1,0,0,3,4,0,0.0,0.0,44.93559322033898,3.835141961092188,7.883144763243498,0
0,1,1,16,1,0,0,0,0,0,0,0,0,0,20.4,321.4,0,0,0,1,0,1,0,0,1,2,0,0.0,0.0,18.905882352941177,3.0633909220278057,5.775793010632473,0
0,1,0,43,1,0,1,0,1,1,0,0,1,1,84.25,3539.25,0,1,1,0,0,0,0,1,4,4,0,84.25,84.25,80.4375,4.445588116163626,8.171952625103168,0
0,1,0,2,1,1,0,0,1,1,1,1,0,1,104.4,242.8,1,0,1,0,0,1,0,0,6,0,1,0.0,104.4,80.93333333333334,4.657762636107262,5.496348217047172,1
0,1,0,14,1,0,0,1,1,1,1,1,2,0,81.95,1181.75,0,1,0,0,0,0,1,0,6,2,0,163.9,0.0,78.78333333333333,4.418238016636454,7.075597514511258,0
0,1,0,53,1,0,0,0,1,0,1,1,1,1,94.85,5000.2,1,0,1,0,0,0,0,1,4,4,1,94.85,94.85,92.59629629629629,4.562784469491653,8.517433162620845,0
0,0,0,32,1,0,0,0,0,0,0,0,1,0,20.55,654.55,0,0,0,1,0,0,0,1,1,3,0,20.55,0.0,19.834848484848482,3.070375816549757,6.485474577945411,0
0,1,0,34,1,1,0,0,0,0,0,0,0,0,24.7,780.2,0,0,0,1,0,1,0,0,2,3,0,0.0,0.0,22.291428571428572,3.246490991901174,6.660831199002524,0
1,0,0,15,1,1,0,0,0,0,0,0,0,1,74.45,1145.7,1,0,1,0,0,0,1,0,2,2,0,0.0,74.45,71.60625,4.323470185213858,7.044643531044259,0
1,0,0,7,1,0,1,0,0,0,0,0,0,0,76.45,503.6,1,0,1,0,0,0,0,1,2,1,0,0.0,76.45,62.95,4.349632566862877,6.223766036206958,0
0,1,1,15,1,1,0,1,1,0,1,1,0,1,105.35,1559.25,0,0,1,0,0,0,0,1,6,2,1,0.0,105.35,97.453125,4.666735541646246,7.352601343814152,0
0,1,0,61,1,0,0,0,0,0,0,0,1,1,20.55,1252.0,0,1,0,1,1,0,0,1,1,4,0,20.55,0.0,20.193548387096776,3.070375816549757,7.133295954896068,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,29.95,29.95,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,14.975,3.432372999130605,3.432372999130605,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,45.3,45.3,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,22.65,3.835141961092188,3.835141961092188,1
0,0,0,8,1,1,0,0,0,0,0,1,0,0,84.5,662.65,1,1,1,0,0,0,0,1,3,1,0,0.0,84.5,73.62777777777778,4.448516375942715,6.497754902072211,0
0,1,1,33,1,0,1,0,1,0,1,1,1,0,74.75,2453.3,0,1,0,0,1,0,0,1,5,3,0,74.75,0.0,72.15588235294118,4.327438444389479,7.805596867187762,0
0,0,0,13,1,0,0,1,1,0,0,0,0,1,79.25,1111.65,1,0,1,0,0,1,0,0,3,2,0,0.0,79.25,79.40357142857144,4.385146762010125,7.014499836412125,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,24.8,24.8,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,12.4,3.250374491927572,3.250374491927572,1
0,0,0,20,1,0,0,1,0,0,0,0,0,1,51.8,1023.85,0,1,0,0,0,0,1,0,2,2,0,0.0,0.0,48.75476190476191,3.966511190712216,6.932301539400137,0
0,0,0,3,0,0,0,0,0,1,0,0,0,0,30.4,82.15,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,20.5375,3.4468078929142076,4.420646205638937,1
0,0,0,13,1,0,0,0,0,0,0,0,1,0,19.65,244.8,0,0,0,1,0,1,0,0,1,2,0,19.65,0.0,17.485714285714288,3.027715319407042,5.504518197131935,0
0,1,0,40,1,1,0,1,0,0,0,0,0,0,56.6,2379.1,0,0,0,0,1,0,0,1,3,4,0,0.0,0.0,58.02682926829268,4.053522567701846,7.774897782589561,0
0,1,1,43,1,1,1,0,0,1,0,1,1,1,71.9,3173.35,0,1,0,0,1,0,0,1,5,4,0,71.9,0.0,72.12159090909091,4.289088639014612,8.06285816595844,0
0,1,0,6,1,0,0,1,1,0,0,1,0,1,91.0,531.0,1,1,1,0,0,1,0,0,4,0,1,0.0,91.0,75.85714285714286,4.5217885770490405,6.2766434893416445,1
0,1,1,69,1,0,0,0,0,0,0,0,2,0,19.75,1375.4,0,0,0,1,0,0,0,1,1,4,0,39.5,0.0,19.64857142857143,3.0325462466767075,7.227226673923325,0
0,1,1,72,1,1,1,1,1,0,1,1,2,0,109.7,8129.3,0,0,1,0,1,0,0,1,7,4,1,219.4,109.7,111.36027397260274,4.706823839714591,9.003353102230058,0
0,1,1,59,1,0,0,0,0,0,0,0,2,0,19.3,1192.7,0,1,0,1,1,0,0,1,1,4,0,38.6,0.0,19.878333333333334,3.0106208860477417,7.084813006100993,0
0,1,0,20,1,0,1,1,0,1,1,0,0,1,96.55,1901.65,0,0,1,0,0,1,0,0,5,2,1,0.0,96.55,90.5547619047619,4.5803650670691205,7.551002930254652,0
0,1,1,24,1,1,0,0,0,0,0,0,2,1,24.1,587.4,0,1,0,1,0,0,0,1,2,2,0,48.2,0.0,23.496,3.2228678461377385,6.377406988727283,0
0,0,0,59,1,1,0,1,1,1,1,1,0,1,111.35,6519.75,0,1,1,0,0,1,0,0,7,4,1,0.0,111.35,108.6625,4.721618998631338,8.782744678980025,0
0,1,1,72,1,1,0,1,1,1,1,1,2,1,112.25,8041.65,0,1,1,0,0,0,0,1,7,4,1,224.5,112.25,110.15958904109588,4.7295977643631435,8.992513909856259,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,20.75,20.75,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,10.375,3.079613757534693,3.079613757534693,1
0,1,0,27,1,0,1,0,0,1,1,1,1,1,101.9,2681.15,0,0,1,0,1,0,0,1,5,3,1,101.9,101.9,95.75535714285715,4.633757642840004,7.8943739906893216,0
0,0,0,14,1,0,0,1,0,1,0,0,0,1,80.05,1112.3,0,0,1,0,1,0,0,1,3,2,0,0.0,80.05,74.15333333333334,4.395066248181685,7.015083856734662,0
0,1,1,71,1,1,1,0,1,0,1,1,2,0,105.55,7405.5,0,1,1,0,0,1,0,0,6,4,1,211.1,105.55,102.85416666666667,4.668614358544626,8.910113272022107,0
0,0,1,13,1,0,0,0,0,0,1,0,0,1,78.3,1033.95,0,1,1,0,1,0,0,1,2,2,0,0.0,78.3,73.85357142857143,4.373238128640803,6.9421083953538,0
0,0,0,44,1,0,0,0,0,0,0,0,0,0,68.85,2958.95,0,1,1,0,1,0,0,1,1,4,0,0.0,68.85,65.75444444444445,4.246350085702971,7.992927655283545,0
0,0,0,33,1,0,0,1,0,1,0,0,1,1,79.95,2684.85,0,0,1,0,0,0,0,1,3,3,0,79.95,79.95,78.96617647058824,4.393831680123644,7.895752530400927,0
0,1,1,72,0,0,1,1,1,1,0,1,2,1,55.45,4179.2,0,1,0,0,1,0,0,1,5,4,0,110.9,0.0,57.249315068493146,4.033355290595671,8.338114371264128,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,79.9,79.9,1,1,1,0,0,1,0,0,2,0,0,0.0,79.9,39.95,4.393213824064446,4.393213824064446,1
0,0,0,19,1,0,1,0,1,1,1,1,0,1,106.6,1934.45,1,0,1,0,0,1,0,0,6,2,1,0.0,106.6,96.7225,4.678420647727684,7.568095136565964,0
0,1,0,64,1,0,0,1,1,1,1,1,1,1,102.45,6654.1,0,1,1,0,1,0,0,1,6,4,1,102.45,102.45,102.37076923076924,4.639088404191552,8.803138757012336,0
0,0,0,2,1,0,0,0,0,0,0,0,0,1,46.0,84.5,1,1,0,0,1,0,0,1,1,0,0,0.0,0.0,28.166666666666668,3.8501476017100584,4.448516375942715,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.25,25.25,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,12.625,3.2676659890376327,3.2676659890376327,1
0,0,1,61,1,0,0,0,0,0,0,0,2,0,19.75,1124.2,0,1,0,1,0,0,1,0,1,4,0,39.5,0.0,18.13225806451613,3.0325462466767075,7.025716076615701,0
0,1,1,29,1,0,0,0,0,0,0,0,1,0,20.0,540.05,0,0,0,1,0,1,0,0,1,3,0,20.0,0.0,18.001666666666665,3.044522437723423,6.293511696017657,0
1,1,0,23,1,1,0,0,0,0,0,1,0,0,86.8,1975.85,0,1,1,0,0,1,0,0,3,2,0,0.0,86.8,82.32708333333333,4.475061500641071,7.589259947758008,0
0,1,0,57,0,0,1,1,1,0,1,1,0,1,58.75,3437.45,0,0,0,0,0,0,0,1,5,4,0,0.0,0.0,59.266379310344824,4.09016919081162,8.142776067429795,0
0,1,1,72,0,0,1,1,1,1,0,0,2,0,45.25,3139.8,0,1,0,0,1,0,0,1,4,4,0,90.5,0.0,43.01095890410959,3.834061463958434,8.052232823522196,0
0,1,0,66,0,0,1,1,1,1,1,0,2,1,56.6,3789.2,0,1,0,0,0,0,0,1,5,4,0,113.2,0.0,56.55522388059701,4.053522567701846,8.24017406713271,0
0,1,1,65,1,1,0,1,1,1,1,1,2,1,84.2,5324.5,0,1,0,0,0,0,0,1,7,4,0,168.4,0.0,80.67424242424242,4.44500143383527,8.580261882883221,0
0,0,0,8,1,0,0,0,0,0,1,0,0,1,80.0,624.6,0,0,1,0,0,0,0,1,2,1,0,0.0,80.0,69.4,4.394449154672439,6.4387111892311015,0
0,0,0,4,1,0,0,0,0,0,0,0,0,1,70.15,268.35,1,0,1,0,0,1,0,0,1,0,0,0.0,70.15,53.67,4.264790324535862,5.596011649126543,1
0,1,0,71,1,1,0,0,0,0,0,0,2,0,24.75,1836.9,0,0,0,1,0,0,0,1,2,4,0,49.5,0.0,25.512500000000003,3.248434627109745,7.516378894471428,0
0,1,1,1,1,0,0,0,0,0,0,0,1,1,20.2,20.2,0,1,0,1,0,1,0,0,1,0,0,20.2,0.0,10.1,3.054001181677967,3.054001181677967,1
0,1,0,4,1,0,0,0,0,1,0,0,0,0,50.05,179.35,1,1,0,0,0,0,1,0,2,0,0,0.0,0.0,35.87,3.9328055446106744,5.194899407349548,1
0,0,0,12,1,0,0,0,0,0,0,0,1,1,19.35,219.35,0,0,0,1,0,0,0,1,1,1,0,19.35,0.0,16.873076923076923,3.013080911888604,5.395217191287996,0
0,0,0,24,0,0,1,0,0,0,1,1,1,1,50.6,1288.75,0,1,0,0,0,0,1,0,3,2,0,50.6,0.0,51.55,3.9435216724875173,7.162203680124759,0
0,1,1,31,1,0,1,0,1,1,1,1,1,1,81.15,2545.75,0,0,0,0,0,0,1,0,6,3,0,81.15,0.0,79.5546875,4.408546844483277,7.842573315470176,0
0,1,0,1,1,0,0,0,0,0,1,0,0,0,55.2,55.2,1,0,0,0,0,0,1,0,2,0,0,0.0,0.0,27.6,4.028916756899646,4.028916756899646,1
0,0,0,30,1,1,0,0,0,1,0,1,0,1,89.9,2723.15,0,1,1,0,1,0,0,1,4,3,1,0.0,89.9,87.84354838709677,4.509760001183433,7.909911731832617,0
0,1,1,47,1,1,1,1,0,1,1,1,2,1,85.3,4107.25,0,0,0,0,1,0,0,1,7,4,0,170.6,0.0,85.56770833333333,4.457829598089382,8.3207524260614,0
0,0,0,54,1,1,1,1,0,1,1,1,2,1,108.0,5760.65,0,1,1,0,1,0,0,1,7,4,1,216.0,108.0,104.7390909090909,4.6913478822291435,8.658979171001915,0
0,0,0,50,1,0,1,1,0,1,0,1,0,1,93.5,4747.5,0,1,1,0,1,0,0,1,5,4,1,0.0,93.5,93.08823529411765,4.548599834499697,8.465584057683007,0
0,0,0,1,1,0,1,0,0,0,0,1,0,1,84.6,84.6,1,1,1,0,0,0,1,0,3,0,0,0.0,84.6,42.3,4.449685283147696,4.449685283147696,1
0,0,0,72,1,0,0,0,0,0,0,0,2,0,20.25,1566.9,0,0,0,1,1,0,0,1,1,4,0,40.5,0.0,21.464383561643835,3.056356895370426,7.357492423366405,0
0,0,0,29,1,1,0,0,0,0,0,0,0,0,25.15,702.0,0,0,0,1,0,1,0,0,2,3,0,0.0,0.0,23.4,3.263849190510932,6.555356891810665,0
0,0,0,2,1,1,0,1,0,0,0,0,0,1,54.4,114.1,1,1,0,0,0,0,1,0,3,0,0,0.0,0.0,38.03333333333333,4.014579593753238,4.745801315727837,1
0,0,0,10,0,0,0,0,0,1,0,0,2,1,29.6,299.05,0,0,0,0,0,0,1,0,1,1,0,59.2,0.0,27.186363636363637,3.4210000089583352,5.703949127435522,0
0,1,0,18,1,1,0,0,0,0,0,0,0,1,73.15,1305.95,0,1,1,0,0,1,0,0,2,2,0,0.0,73.15,68.73421052631579,4.306090068583941,7.175451457345406,0
1,0,0,11,1,0,0,1,0,0,1,1,0,1,95.0,1120.3,1,0,1,0,0,1,0,0,4,1,1,0.0,95.0,93.35833333333333,4.564348191467836,7.022244005466835,0
0,0,0,16,1,0,0,0,0,0,0,0,2,0,19.75,284.35,0,1,0,1,0,0,1,0,1,2,0,39.5,0.0,16.726470588235294,3.0325462466767075,5.653716496982717,0
0,0,0,72,1,1,0,1,1,1,1,1,2,0,86.6,6350.5,0,0,0,0,0,0,0,1,7,4,0,173.2,0.0,86.9931506849315,4.472780997942346,8.756446284463516,0
0,0,0,72,1,1,0,1,1,1,1,1,2,0,109.2,7878.3,0,1,1,0,0,0,0,1,7,4,1,218.4,109.2,107.92191780821918,4.702296896718814,8.971994346418777,0
0,1,1,41,1,0,1,0,0,1,1,1,1,1,74.7,3187.65,0,0,0,0,1,0,0,1,5,4,0,74.7,0.0,75.89642857142857,4.3267781604434035,8.067352908713396,0
1,1,0,65,1,0,1,1,1,0,0,1,0,0,94.4,6126.15,0,0,1,0,0,1,0,0,5,4,1,0.0,94.4,92.82045454545454,4.558078578454241,8.72048499422784,0
1,0,0,13,1,0,0,1,1,0,0,0,0,1,54.8,731.3,0,0,0,0,0,1,0,0,3,2,0,0.0,0.0,52.23571428571428,4.021773869387265,6.596190266067024,0
1,0,0,4,1,0,1,0,0,0,0,0,0,0,75.35,273.4,0,1,1,0,0,1,0,0,2,0,0,0.0,75.35,54.67999999999999,4.335328031664641,5.61458689585173,1
0,0,0,41,1,1,0,0,1,0,0,1,1,0,65.0,2531.8,0,1,0,0,0,0,1,0,4,4,0,65.0,0.0,60.280952380952385,4.189654742026425,7.837080689126748,0
1,0,0,15,1,0,0,1,0,0,0,0,0,1,74.4,1074.3,1,1,1,0,0,1,0,0,2,2,0,0.0,74.4,67.14375,4.32280727501391,6.980354971396481,0
0,0,0,1,1,0,1,0,0,0,0,0,0,1,48.55,48.55,1,1,0,0,0,0,1,0,2,0,0,0.0,0.0,24.275,3.902982260775997,3.902982260775997,1
0,0,0,42,1,1,1,1,1,0,0,1,1,1,99.0,4298.45,0,1,1,0,0,1,0,0,6,4,1,99.0,99.0,99.96395348837208,4.605170185988092,8.366242386524114,0
0,1,0,51,1,0,1,1,1,0,1,0,1,1,93.5,4619.55,0,0,1,0,0,1,0,0,5,4,1,93.5,93.5,88.8375,4.548599834499697,8.438269024609227,0
0,1,1,2,1,0,0,0,0,0,0,0,0,0,70.4,147.15,1,0,1,0,0,1,0,0,1,0,0,0.0,70.4,49.050000000000004,4.268297869345539,4.998225274019575,1
1,1,0,1,0,0,0,1,0,0,1,0,0,0,40.2,40.2,1,1,0,0,0,1,0,0,2,0,0,0.0,0.0,20.1,3.7184382563554808,3.7184382563554808,1
0,0,1,32,1,1,0,1,1,1,1,1,1,0,83.7,2633.3,0,1,0,0,1,0,0,1,7,3,0,83.7,0.0,79.7969696969697,4.439115601658009,7.87637277103406,0
0,0,0,10,1,0,0,0,0,0,0,0,0,1,19.85,193.05,0,1,0,1,0,0,1,0,1,1,0,0.0,0.0,17.55,3.0373539482448106,5.268115857814915,0
0,1,1,67,0,0,0,1,1,1,1,1,2,1,59.55,4103.9,0,0,0,0,0,1,0,0,5,4,0,119.1,0.0,60.35147058823529,4.1034694699991014,8.319936661053873,0
0,1,1,61,1,1,1,1,1,1,1,1,2,0,115.1,7008.15,0,0,1,0,1,0,0,1,8,4,1,230.2,115.1,113.03467741935484,4.754451888703846,8.85497171732711,0
0,0,0,50,1,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,1,1,0,1,0,0,1,8,4,1,114.35,114.35,113.55098039215687,4.747970984619762,8.664250199109881,0
0,1,0,2,1,0,0,0,0,0,0,0,0,1,44.6,80.55,1,0,0,0,1,0,0,1,1,0,0,0.0,0.0,26.849999999999998,3.8199077165203406,4.401216329067023,1
1,1,0,29,0,0,1,0,1,0,0,1,0,1,45.0,1228.65,0,0,0,0,0,1,0,0,3,3,0,0.0,0.0,40.955000000000005,3.828641396489095,7.114484855028092,0
1,0,0,3,0,0,0,0,1,0,0,1,0,1,41.15,132.2,1,1,0,0,0,1,0,0,2,0,0,0.0,0.0,33.05,3.7412346844478646,4.891851758106289,1
1,0,0,13,1,1,0,1,1,0,1,1,0,1,106.9,1364.3,1,1,1,0,0,1,0,0,6,2,1,0.0,106.9,97.45,4.681204872264089,7.219129463690706,0
1,1,0,57,1,1,0,1,0,0,0,1,0,1,89.85,4925.35,0,1,1,0,0,1,0,0,4,4,0,0.0,89.85,84.9198275862069,4.50920979484218,8.502353627719575,0
0,0,0,31,0,0,1,1,0,1,0,1,2,1,49.85,1520.1,0,0,0,0,0,0,0,1,4,3,0,99.7,0.0,47.503125,3.928880122494569,7.327189036317697,0
0,1,0,45,1,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,0,1,0,0,0,1,0,8,4,1,113.3,113.3,109.39673913043478,4.738826570800765,8.52382117770646,0
0,1,1,61,1,1,1,1,1,1,1,1,2,0,88.1,5526.75,0,0,0,0,0,0,1,0,8,4,0,176.2,0.0,89.14112903225806,4.489759334476764,8.617536140112266,0
0,0,0,50,1,1,0,0,0,0,0,0,2,0,24.9,1195.25,0,1,0,1,0,0,0,1,2,4,0,49.8,0.0,23.436274509803923,3.254242968705492,7.086946942767164,0
1,0,0,19,1,0,1,1,0,1,1,1,0,1,105.0,2007.25,0,0,1,0,0,0,1,0,6,2,1,0.0,105.0,100.3625,4.663439094112067,7.605018975053922,0
0,0,0,59,1,0,0,0,0,0,0,0,2,0,19.35,1099.6,1,1,0,1,0,0,1,0,1,4,0,38.7,0.0,18.326666666666664,3.013080911888604,7.003610764625658,0
0,1,0,71,1,1,0,0,0,0,0,0,2,1,24.25,1732.95,0,0,0,1,1,0,0,1,2,4,0,48.5,0.0,24.06875,3.228826155721369,7.458157321861312,0
1,0,0,16,1,0,0,0,0,1,1,1,0,1,94.45,1511.2,1,0,1,0,0,1,0,0,4,2,1,0.0,94.45,88.89411764705882,4.558602550171757,7.32132082312417,0
0,1,0,57,1,0,1,1,0,1,0,0,2,1,59.75,3450.15,0,1,0,0,0,1,0,0,4,4,0,119.5,0.0,59.48534482758621,4.1067670822206574,8.146462787815526,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.8,24.8,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,12.4,3.250374491927572,3.250374491927572,1
1,1,0,20,1,1,0,1,0,1,1,1,0,0,107.05,2172.05,0,1,1,0,0,1,0,0,6,2,1,0.0,107.05,103.43095238095239,4.682594082952895,7.68388698965577,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,70.6,70.6,1,1,1,0,0,0,1,0,1,0,0,0.0,70.6,35.3,4.2710950739666,4.2710950739666,1
0,1,0,5,1,1,0,1,0,1,0,0,0,1,85.4,401.1,1,1,1,0,0,1,0,0,4,0,0,0.0,85.4,66.85000000000001,4.45898767581001,5.996700813903228,1
0,1,0,52,1,1,0,1,1,0,1,1,0,1,105.05,5624.85,1,0,1,0,0,1,0,0,6,4,1,0.0,105.05,106.12924528301888,4.663910681010692,8.635127326767599,0
1,1,0,21,1,0,1,1,0,0,0,1,0,1,64.95,1339.8,0,1,0,0,0,0,0,1,4,2,0,0.0,0.0,60.9,4.188896879163323,7.2010217297278185,0
0,0,0,14,0,0,0,0,1,1,1,1,0,1,55.0,771.95,0,1,0,0,0,1,0,0,4,2,0,0.0,0.0,51.46333333333334,4.02535169073515,6.650214363442343,0
0,0,0,5,1,0,0,1,0,0,0,0,0,0,50.55,244.75,0,0,0,0,0,0,0,1,2,0,0,0.0,0.0,40.791666666666664,3.942552210462969,5.504314759027276,1
0,0,0,6,1,0,1,1,0,0,0,0,0,0,55.15,322.9,0,0,0,0,0,0,1,0,3,0,0,0.0,0.0,46.128571428571426,4.0280266811844525,5.7804348261772835,1
0,0,0,10,1,0,0,1,0,0,0,0,0,0,51.2,498.25,0,0,0,0,0,1,0,0,2,1,0,0.0,0.0,45.29545454545455,3.955082494888593,6.2131069722959245,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,25.4,25.4,0,0,0,1,0,0,1,0,2,0,0,0.0,0.0,12.7,3.2733640101522705,3.2733640101522705,1
0,0,0,68,1,1,1,0,0,0,0,0,0,0,54.45,3687.75,0,0,0,0,0,0,1,0,3,4,0,0.0,0.0,53.44565217391305,4.015481713796376,8.213042926257149,0
0,1,1,18,1,0,0,0,1,0,1,1,0,0,95.15,1779.95,1,1,1,0,0,0,1,0,4,2,1,0.0,95.15,93.68157894736842,4.565909472034789,7.484902208779911,0
0,0,0,22,1,1,0,0,0,0,0,0,1,1,76.0,1783.6,0,0,1,0,1,0,0,1,2,2,0,76.0,76.0,77.54782608695652,4.343805421853684,7.486949579466051,0
0,0,0,20,1,0,0,0,0,0,0,0,0,1,44.35,927.15,0,0,0,0,0,1,0,0,1,2,0,0.0,0.0,44.15,3.814410176561146,6.833193357655232,0
0,1,0,1,1,0,0,0,0,0,0,0,0,0,70.0,70.0,1,1,1,0,0,1,0,0,1,0,0,0.0,70.0,35.0,4.2626798770413155,4.2626798770413155,1
1,0,0,8,1,0,0,1,0,0,0,0,0,1,74.5,606.55,1,1,1,0,0,1,0,0,2,1,0,0.0,74.5,67.39444444444445,4.324132656254979,6.409434476354621,0
0,0,0,10,1,0,0,0,0,0,0,0,0,1,44.85,435.4,1,1,0,0,1,0,0,1,1,1,0,0.0,0.0,39.58181818181818,3.825375198702474,6.0785592539589155,0
1,0,0,24,1,1,0,0,0,0,0,0,0,1,76.1,1712.7,1,1,1,0,0,1,0,0,2,2,0,0.0,76.1,68.508,4.345103280569283,7.446410054666804,0
0,0,0,35,1,0,1,1,1,0,0,0,1,0,61.2,2021.2,0,1,0,0,0,0,1,0,4,3,0,61.2,0.0,56.144444444444446,4.130354999745133,7.6119413066572985,0
0,1,1,23,1,0,0,1,1,1,0,0,1,0,86.8,1940.8,0,1,1,0,0,0,1,0,4,2,0,86.8,86.8,80.86666666666666,4.475061500641071,7.571370656936044,0
1,0,0,6,1,0,0,0,0,0,1,1,0,1,89.35,567.8,0,0,1,0,0,1,0,0,3,0,0,0.0,89.35,81.11428571428571,4.503691017038237,6.343528878489031,1
0,0,0,12,1,0,0,0,0,0,0,0,0,0,19.7,220.35,0,0,0,1,0,0,1,0,1,1,0,0.0,0.0,16.95,3.0301337002713233,5.39974515917815,0
